sample_id,catalog_content,image_link,price
5491,45391,69999,18.385
68214,71888,12744,6.94
69485,21744,50014,12.239999999999998
57953,51507,33426,26.299999999999997
99282,51324,49238,10.99
32838,39151,63364,13.36
130360,54772,45684,2.79
37354,35321,71303,32.99
15527,10613,57291,16.155
270512,13493,2828,12.64
158959,59464,12841,18.38
168285,1264,25067,11.575
274389,3976,40844,10.99
240962,73697,45071,44.0
244774,14237,6837,161.88
289070,41529,10075,57.99
221685,51132,57110,12.95
109334,49560,5664,5.23
292436,41760,15848,29.98
132821,46974,18520,8.59
250151,39981,14528,5.175
247366,20067,16275,11.93
258486,22624,33383,11.54
70042,40811,64498,2.19
83002,27812,61215,13.98
74597,20130,59460,29.99
145570,28018,64804,56.56
227643,62446,35149,13.99
209936,70213,19627,31.99
4221,7793,16223,5.49
35606,7838,38680,28.33
150486,60476,2554,5.99
209595,21623,40154,4.98
208321,43603,19313,8.48
208624,54908,17745,16.95
45336,23891,41561,36.875
174790,12104,26377,16.95
200238,74489,16573,38.98
209608,28244,13410,36.99
120048,67130,61676,4.39
100354,13889,7756,2.79
182078,63391,7802,4.97
136840,14142,23354,7.99
123638,8557,17725,17.99
22158,32004,13573,35.95
33389,47502,14336,10.015
297601,25132,30932,224.11
1983,56769,53583,57.7
224195,6918,24814,15.99
299263,33253,57883,1.12
182130,59541,60577,23.02
51379,26470,36513,26.95
163308,28653,27791,34.99
165121,9453,37566,5.69
47289,65137,2127,7.55
76399,71537,51184,34.75
30395,11731,2140,11.489999999999998
144541,44652,58117,3.39
15794,8134,62139,3.99
185682,42684,59858,9.99
73299,45066,17261,139.99
165789,45880,15900,28.335
50055,47846,3449,11.0
285598,20036,23213,39.45
87358,53664,50207,28.99
255278,71023,37097,37.39
263777,33231,58819,8.2
265451,18852,46024,2.49
53722,27078,56922,42.99
60830,48831,29987,14.99
281646,48194,63874,4.595
56453,56145,59691,7.49
258041,23781,8354,74.98
190865,8867,21433,157.78
171204,16341,8692,18.95
147192,41814,7435,26.43
82955,33909,27225,15.29
54141,5296,49343,12.88
164183,17386,1056,31.96
145139,35975,52703,35.63
37626,19698,24570,3.49
136079,62074,26892,3.62
162950,45704,18008,3.97
117863,37175,15338,8.95
135053,66313,35203,2.035
282874,11211,48452,3.99
134820,4987,70530,14.989999999999998
249206,36114,49050,2.48
279583,44884,19844,14.99
40713,16651,37820,39.99
94725,53756,25819,24.9
46442,41012,40753,18.62
84898,73357,47944,24.39
94333,43285,71026,1.98
197058,15072,10796,3.68
42619,58647,7414,21.82
195658,32761,44759,189.9
215571,43743,4056,4.98
259344,71533,54483,15.75
44654,44079,27284,3.34
265395,58689,23427,14.99
144288,44215,65582,34.355
256204,53011,65048,26.72
82851,35940,26530,22.965
123071,23822,29277,99.97
109377,41720,67041,31.14
250864,40788,3405,8.94
159930,39845,8881,2.98
12112,51395,5890,4.93
168942,643,50567,10.98
13996,28843,64608,8.47
75408,15080,66612,5.9
242745,6026,33574,1.64
288787,10278,40907,18.4
102443,13554,51536,13.99
199996,58033,37481,15.0
145786,59210,64185,24.42
25121,12683,48022,1.18
127292,36151,22589,118.43
279204,62257,20254,15.989999999999998
174665,60090,9430,2.24
228187,58200,53434,15.62
144430,45031,35110,11.565
40778,55210,5233,10.56
68648,70359,17330,43.355
117663,61471,15210,56.94
96678,1524,56675,33.5
118404,73176,36059,25.76
115402,73883,17680,22.44
269722,26684,8033,6.84
229625,72484,57851,23.77
170649,62284,18248,2.86
156216,35263,972,14.99
65987,11383,13682,19.95
154167,66983,24577,24.99
224642,38933,18875,19.65
165459,49132,41651,1.29
83374,71377,4931,4.01
85254,5643,33091,16.745
153166,14246,46501,36.35
155119,63012,65963,10.66
55640,40469,43771,94.99
141563,41806,49210,11.95
63393,62653,35781,12.83
276519,52703,18711,12.0
9330,51388,30573,7.31
279243,47605,56717,13.83
259139,40421,13908,1.83
130250,8081,38317,6.99
157805,46232,67258,4.99
64161,26051,47398,14.97
18999,33771,51449,18.78
37046,54779,55700,1.98
240075,68547,71028,24.99
264533,15659,62449,13.48
126815,65140,24460,126.99
8102,16026,11354,21.65
134807,33448,68841,15.37
201855,58081,16247,19.99
163569,9540,10217,85.83500000000001
159914,72523,5731,38.99
153982,53129,70346,2.76
198903,8306,24377,14.39
237460,29183,18021,66.99
155462,9308,9101,8.9
124856,37433,27010,30.2
131759,45085,72091,14.96
7374,54724,25387,14.965
227534,72623,51929,14.38
101326,40685,43283,4.4399999999999995
167765,18342,36539,6.84
188118,60801,45281,4.74
23883,1430,8842,3.59
129514,7675,42531,121.98
194589,60539,63602,11.49
211502,67098,38450,54.35
59940,67167,38170,12.36
50869,44551,58987,22.49
213526,33493,14968,6.99
153209,12111,57045,24.38
247052,74452,33822,61.91
265379,29637,67540,36.99
204011,47143,54250,10.01
284935,42841,20890,61.5
277914,73825,71811,4.485
253004,37578,11139,2.74
129382,72951,59996,14.0
96391,4822,2288,16.08
180796,61680,54656,4.99
171895,13620,29409,16.79
6695,53369,39590,1.99
259942,28186,10252,19.14
188451,17282,8423,19.99
128646,61393,15642,18.49
243193,16266,25677,12.99
236438,43596,10078,20.505
51981,47979,4641,9.99
136833,17319,48387,26.99
295418,65262,68355,13.5
82574,46361,64312,4.505
234966,57221,64077,39.95
290344,5004,9551,17.705
21258,67955,43680,21.16
136025,11797,68863,53.57
253481,16849,26250,28.42
222915,22480,58777,8.39
78255,71422,62229,20.84
30911,65326,54726,26.475
173539,23458,6661,39.06
229710,33171,33998,19.97
135296,20223,38464,13.9
172901,59485,7279,3.05
230367,24519,12375,11.73
31300,42237,44907,0.405
3689,70558,34390,22.04
14392,53942,18995,37.19
51136,45375,21790,24.99
213989,73487,39905,137.99
74759,23649,61487,19.94
62282,51104,65778,8.29
148917,45575,26842,9.72
146130,8988,60532,15.32
294848,30370,15550,2.99
243835,7335,62385,17.99
71052,60026,56910,10.0
179250,49156,9781,9.88
51455,19163,26765,29.69
156179,11179,68704,1.79
68494,72225,41171,8.29
285795,20863,45705,6.26
82027,45177,134,9.99
12035,38342,67749,5.1
103168,37507,16527,8.99
78556,61149,38165,37.99
217119,23178,62465,2.83
17828,73675,66382,9.98
69799,10016,40255,6.99
189003,6185,2632,18.23
207626,41849,47696,11.12
224398,60534,43617,11.11
109439,7559,60666,13.99
43428,72231,53053,8.45
278249,44274,638,44.985
192616,35878,15020,66.5
31486,46865,9785,30.77
189143,35391,70479,5.485
263447,329,4978,19.99
52735,27054,65402,18.99
165187,1072,58761,13.74
205655,13388,4239,3.98
107793,11685,38988,10.69
273367,42647,13262,8.69
66239,19194,16823,21.91
226724,36022,18159,15.95
231798,15289,36091,18.49
1136,49612,3824,11.99
295721,48160,21122,9.88
149331,5332,45306,51.54
155598,47598,17890,3.49
48685,40713,3282,12.855
228610,2612,7142,32.24
149312,69598,13136,11.38
126453,11490,35199,12.47
57416,63921,71743,17.99
176441,10574,18340,51.99
269353,55979,52509,5.99
205839,58055,58599,4.96
17436,8916,51127,15.49
3742,29840,51140,11.99
122191,58865,56120,19.9
85244,35313,23345,14.49
131958,32256,65988,16.13
62444,30587,14817,18.26
251229,15824,48589,2.96
152332,63404,31415,15.25
28977,71986,43641,4.24
277353,68744,4991,12.23
283034,48799,57400,10.49
126791,5083,71498,81.845
258262,41391,64270,14.99
293718,24163,43710,26.5
131810,73644,71196,68.28999999999999
155834,30713,63768,49.99
25319,8436,38094,8.735
120199,47084,7070,9.97
106077,9496,11648,5.35
239830,41093,51807,74.49
203528,40130,28591,4.965
188169,3343,64367,32.83
218190,43677,12556,35.99
159096,73056,58246,4.54
33248,59890,29958,8.34
127550,52042,52835,3.48
158697,72858,39464,4.99
34305,37833,57917,19.494999999999997
259791,13284,33057,25.99
76735,61156,27380,8.99
32855,20401,19315,12.49
221068,6814,40662,19.89
227848,4311,66239,2.68
26410,5684,69964,6.609999999999999
91986,45096,42638,16.99
118875,23939,28539,4.93
214865,57950,20428,19.055
206270,25453,40938,15.99
135151,20803,67760,32.34
164039,67323,35254,18.8
136517,73917,33205,12.02
7392,3195,68736,3.99
18208,5325,44270,50.19
96671,1523,64816,2.49
23583,53367,825,108.66
100401,175,67170,14.99
55345,67091,25720,39.99
276780,50682,12836,13.19
285099,12784,20536,10.15
244263,58707,48304,18.185
2798,46236,9846,16.99
290440,38943,20142,15.99
209408,50161,64010,20.99
291123,73539,1456,4.46
21807,4991,5718,8.7
276012,48186,32521,8.89
159321,71983,2231,19.36
152381,9441,37344,58.31
282404,51580,39555,4.39
91406,53396,42902,45.01
280499,30940,62472,20.09
294885,25592,37275,46.08
225470,33049,62661,24.99
93529,72606,9452,14.9
99167,5562,11270,1.94
292524,51709,72136,47.35
249205,36130,46123,1.3
276964,66691,70013,4.99
117058,58781,71682,25.99
20884,30411,60133,46.93
215790,34749,53915,11.49
124669,1224,47071,56.99
194287,64674,21363,5.35
159995,41968,48481,17.05
55150,56459,61896,6.89
9459,63597,35290,3.28
16600,54678,65786,2.99
30675,63864,60784,4.99
274943,3714,2750,9.35
132025,6899,40067,13.49
60779,18130,57655,5.0600000000000005
273996,38980,56799,2.08
247789,20084,30015,15.28
201072,20478,61520,2.29
235869,7684,15047,98.98
223963,18067,5173,16.35
41776,29619,70660,12.5
161992,52092,8905,53.2
177178,48851,9323,7.98
204170,56216,47823,77.99
178430,46413,64760,12.91
267309,43472,48595,12.0
226182,61450,30652,21.99
35657,59612,14438,5.24
43647,12287,68878,35.825
40634,33468,13532,22.99
192263,8781,62781,27.69
285842,24036,40858,30.655
278070,15540,47807,44.28
89974,27935,3577,5.12
134728,60904,660,14.99
176996,51903,34512,4.97
143023,32479,21100,6.99
166034,14347,34377,26.91
242341,41511,71680,48.45
221226,55489,66200,27.95
6228,41623,4962,12.75
267778,1083,57374,5.635
269896,17124,44247,42.54
129627,69739,28486,33.05
66623,26436,25636,24.92
182565,29742,59122,76.445
282088,7952,68941,9.65
59594,50957,31487,21.99
278222,6698,71486,75.535
290996,47019,41922,49.49
53061,26970,71221,28.49
275681,36014,68444,6.47
151579,62917,1565,45.0
171938,60981,21588,2.09
51514,38913,9538,17.99
211165,62047,70910,20.89
163770,49071,11366,5.48
173106,10215,29673,44.42
153237,16483,27784,25.6
261375,20301,71546,14.98
18125,2010,45040,52.41
118610,71215,33237,32.95
292562,27382,33367,10.345
200279,24413,50407,14.38
253237,33871,42036,6.99
43576,73460,1039,13.72
85728,12107,22901,4.77
44093,7186,68549,3.5
194610,4370,51598,10.99
246847,58659,16216,12.2
193071,51123,7822,26.69
72696,60146,57255,42.11
124876,5489,31559,77.95
39527,194,867,96.36
139159,37239,42006,29.394999999999996
233411,69654,21963,35.49
46732,49482,44742,4.98
279398,20138,65745,2.98
268993,56012,55703,3.71
35596,28756,50457,1.99
154365,44007,38991,21.98
190917,72467,33361,11.0
173896,55927,35756,10.0
177077,28510,3117,49.53
135168,49354,31141,45.5
18529,38260,3700,3.19
107540,32674,69425,32.97
274844,31206,451,10.47
198956,35824,42890,23.81
282496,9642,26821,1.0
121783,41092,38845,117.98
241954,67356,36164,81.18
39174,40032,3321,52.6
57972,14881,71652,39.95
154492,17532,31364,16.18
230622,45381,47752,7.19
112997,47111,42933,9.69
119020,56698,12420,9.99
138858,28002,39225,7.99
113289,24511,3878,36.99
235742,57662,4712,12.99
109791,59835,39312,5.89
162904,21358,70665,12.27
179376,73226,4212,22.48
8901,33178,24953,76.0
69264,8985,1579,12.99
230403,29716,20420,11.0
10526,29724,46987,9.99
218994,13578,10197,19.95
239391,24303,53956,28.49
67788,7297,45517,44.98
290293,34138,57805,6.89
215551,58593,13102,1.97
180810,27071,11186,58.99
1020,28748,43088,16.99
73089,17590,48654,51.99
244093,37113,25357,80.94
99638,30205,9286,99.99
222573,28174,14568,14.12
127143,34004,65626,31.875
224602,59296,34259,14.99
260,22732,55972,26.94
97401,47533,53281,17.330000000000002
247589,61468,33561,8.19
198664,25074,60213,10.95
133190,56147,33529,14.99
145115,7557,55879,52.61
57388,23599,8515,54.79
136112,9181,68419,18.99
129998,49986,19263,19.99
282024,62781,23513,10.57
18358,49441,37630,3.1900000000000004
177865,26744,37707,12.67
31747,22041,44050,5.58
35200,3705,69119,2.08
262549,70092,68385,16.99
102157,52324,48332,26.86
80346,725,4455,40.73
152851,13679,4799,6.81
245895,13261,61867,31.99
271183,60310,21815,34.11
3548,59522,4226,26.825000000000003
172749,40093,31144,3.48
68220,74706,38153,10.605
69938,10191,46505,9.86
278376,28610,71795,24.89
46460,35066,20331,5.46
172623,31154,1252,12.75
220384,19417,32731,11.99
45746,32966,3413,1.765
297987,4021,1776,3.87
281071,29740,32435,11.96
255163,28633,9624,98.56
187305,10383,45276,10.74
160188,18346,8368,6.32
99129,8681,19228,11.89
110303,16172,17694,26.99
162416,41366,57867,1.98
63429,70133,27539,7.69
35991,21198,22546,10.59
107467,26635,21183,35.28
88514,41564,9818,31.82
276915,21805,23897,61.040000000000006
173570,9283,70411,24.92
80088,13787,33688,10.99
213209,18890,27411,22.49
98888,9248,56607,10.85
97779,15281,38442,19.345
30886,70415,27395,15.98
190296,50915,45148,2.66
1683,36331,49943,46.8
204150,56257,62702,7.99
8222,55273,20519,17.99
8114,50206,55601,19.01
285464,58929,11293,4.99
245122,21880,38549,6.29
211102,46734,32613,10.49
124577,74830,14080,22.99
203821,42013,54431,11.95
239310,46718,58831,14.99
144360,49301,50862,27.4
31120,32087,46340,12.49
239791,71746,67052,12.99
90802,65243,69686,25.99
114112,58127,39077,4.79
91536,15115,37124,8.09
200850,46736,18893,17.99
46107,8591,24054,6.34
209930,30663,4157,7.99
255012,23780,17144,74.98
173938,50911,68042,53.99
291757,57035,54356,154.91
290757,18629,11936,30.11
179801,46581,15459,28.41
118286,14305,1698,98.0
32337,7457,64436,19.99
283188,16869,39132,20.77
220508,18141,69496,2.38
233214,467,10691,19.99
60912,9440,51242,97.01
93431,30271,68483,9.745
189575,35694,17638,44.96
13235,66419,44061,29.98
163968,34894,59332,5.145
97162,55467,67094,3.97
12632,15311,62088,27.99
133665,23207,48701,3.24
254406,74777,21136,11.82
153206,48585,32196,12.18
45480,47298,59627,15.87
73855,20409,67499,21.145
161145,38269,60670,63.73
125755,52665,43702,25.2
277911,47338,46921,4.525
80695,32205,61673,5.095000000000001
110320,5530,70720,92.94
171933,31669,14848,5.27
149823,5348,53799,83.74
19230,38964,53828,64.31
78783,28504,38059,7.99
190774,58578,66786,11.99
297329,27598,42260,1.775
25478,11239,57676,5.6850000000000005
170498,53659,45066,9.94
4830,73545,65814,15.99
96470,56179,68125,23.99
198061,12964,63408,3.49
246215,9362,43686,4.425
221275,7318,67779,5.49
209129,62157,27524,6.99
63205,45833,55130,17.34
43352,68129,21297,44.99
59125,53559,37495,12.99
234902,62568,18818,1.37
288196,25034,2534,68.39
279035,62000,65766,39.305
24882,36772,31440,11.98
106787,2233,40956,3.29
81978,41120,20701,5.24
275695,28685,38331,16.24
225351,69960,5354,9.239999999999998
27576,61340,2050,7.91
78360,34288,47143,46.06
40872,47393,69040,5.09
208412,28486,37743,7.66
115392,59846,40612,24.95
22894,33990,34674,21.755000000000003
52162,6262,34671,4.99
53674,54219,14493,2.83
282724,33378,2760,6.64
127288,54535,14585,7.09
45370,20841,45719,7.529999999999999
30449,65439,144,3.56
168784,49679,19024,59.99
77609,6712,20147,9.03
142052,7432,56864,86.02
235471,2630,5044,30.37
224603,59299,23737,14.99
98191,7819,22938,12.49
175244,60542,5120,11.99
155314,2787,20637,32.46
248901,22190,40121,75.9
97770,42073,23016,15.99
108504,52161,22600,3.945
37962,24090,13743,4.67
157854,48345,8861,6.98
176007,71037,18984,22.0
116826,51755,35261,4.49
42401,74643,55805,11.685
95635,6193,34983,15.97
162245,52927,22200,3.19
99035,49602,48402,10.95
139564,29492,39717,23.84
261271,56861,48192,7.99
93645,56038,59353,15.985
135561,59409,65217,25.59
280663,48454,9424,10.99
172360,56278,22877,11.99
60208,34109,14267,7.735
127195,45907,67069,71.9
75096,51690,7521,37.07
272041,1329,16810,6.27
239795,69094,57023,18.98
120051,45388,38960,1.98
65306,3631,55265,20.39
214248,21653,46288,15.49
207023,21440,51514,5.325
274018,13034,44732,5.29
219692,20874,21498,45.59
118812,39309,14390,22.98
157583,59696,10008,204.67
198292,35678,60777,9.31
173920,46816,3463,3.97
239900,54353,16203,21.99
4671,22031,26918,30.99
105350,3608,38337,12.0
172585,30834,23964,51.82
12570,32170,34913,36.99
87646,41146,10638,3.98
210270,70707,45617,1.27
64935,26693,37715,33.99
143508,14371,11850,9.13
44735,66571,53924,18.99
292503,64433,5381,34.95
75585,70546,60480,4.29
71731,6379,47355,17.28
226490,74410,36684,19.83
221474,35164,61405,22.55
101924,6152,23633,5.29
219863,58272,3069,29.34
270218,43282,41823,7.29
128408,6608,70879,3.8
98080,40173,23147,120.99
39878,43470,17539,41.2
253298,45448,43798,32.99
150780,10579,11524,5.98
99141,68234,13319,11.49
59703,32422,5372,5.0
122815,69603,44384,27.31
215265,45482,9779,6.715
114334,26060,2887,16.91
157287,57980,8933,82.66
56530,33665,20285,57.94
136440,10877,11568,16.49
212989,62136,57064,18.99
291841,20344,35079,27.584999999999997
176819,21689,45325,24.99
52213,1829,13561,19.95
234109,6296,50717,6.3
3954,29388,72199,37.99
193931,35398,41679,4.49
259779,65425,28535,3.72
194796,22053,39366,14.92
22614,65946,23246,43.99
137032,18554,2337,22.99
255243,11779,22098,8.66
29479,73346,38992,18.0
201976,73954,47316,28.48
226763,11389,45382,12.95
12270,16881,838,15.71
63771,65697,22029,19.01
228337,33597,7439,38.2
296882,65054,57006,14.245
229460,892,5702,47.98
158012,4789,48002,19.99
297006,50159,5711,3.99
35065,65631,36985,12.19
47532,34831,52539,7.27
295123,43296,479,4.16
292971,37474,66409,46.9
122997,62773,56147,8.504999999999999
179171,49010,63286,15.65
106322,89,10951,15.35
277178,13376,51183,3.75
274678,20858,56466,16.99
27600,33236,20731,1.19
75159,63946,21310,23.99
29313,21757,27722,20.59
70991,55965,52465,8.04
52472,58697,33588,5.29
207291,64773,29087,25.54
5200,53635,45504,10.79
37191,27663,69164,4.0
74291,49244,32919,5.79
120979,44564,26289,7.99
32816,49719,42167,61.58
191311,51276,15846,19.99
142546,64486,60300,18.55
191868,27484,13671,0.95
161041,64754,53573,93.86
177843,49267,9432,28.97
207066,22924,29349,20.99
281346,68824,21397,6.48
8655,59271,11144,31.11
260524,63285,24767,7.29
227803,68948,19704,46.97
97588,53653,10778,46.379999999999995
171672,30520,5869,31.545
49722,11975,55219,8.94
139389,22936,45790,19.94
253792,71580,21292,22.96
210479,65892,26913,10.995
79869,30880,31894,33.24
114061,8777,36718,29.5
204809,58283,42694,21.53
101881,65975,29960,9.99
165655,3544,55816,3.985
21724,18831,49444,5.14
92484,44,17379,9.155
110158,26191,35996,80.7
98161,66731,8890,10.57
107298,71366,60496,3.69
12049,18174,47676,6.485
293887,21414,52248,24.450000000000003
94758,39126,2176,19.68
66218,14148,49240,27.345
273707,52097,27013,21.99
103149,34058,32548,17.99
170691,47809,55970,8.945
193559,58787,55284,12.98
159443,45869,10667,23.49
175105,56742,19383,17.99
19635,29925,3765,3.095
202766,23226,23762,3.0
288391,30246,71885,34.9
187102,14760,57054,4.49
23713,65972,48720,30.28
66053,47643,31602,11.44
139022,39817,35639,215.78
28038,28050,52585,19.085
152752,51361,13739,9.0
44723,2959,5980,13.99
11668,26465,4379,24.39
119364,51087,42504,4.79
268330,30167,54556,4.79
136325,16322,66845,41.11
283154,16830,68836,30.89
39563,15955,3789,8.59
251040,65013,9313,41.82
97966,62095,49087,18.435
87885,63881,71199,1.08
37460,41188,14474,10.0
237580,46966,67881,6.785
153977,43529,53291,6.04
157894,25758,42696,2.9400000000000004
103762,39136,35278,12.95
164481,33116,2736,13.99
111039,40528,17443,31.255000000000003
87422,1446,37428,44.79
130856,71344,17047,18.99
235866,72430,30525,96.98
134356,72256,17071,8.93
140477,28897,41476,5.99
23797,8904,39950,4.49
209781,51308,20459,25.69
93147,12458,68312,4.99
182461,13394,69260,6.52
86408,65589,27475,20.19
183916,27236,68224,3.98
159633,71505,69477,2.94
133775,73155,32969,28.18
140084,63574,65600,25.99
180613,17278,39272,31.99
